name,position,team,pos_rank,model_total,model_ppg,model_games,model_floor,model_ceiling,sleeper_total,sleeper_ppr_native,sleeper_games,slp_pass_yd,slp_pass_td,slp_pass_int,slp_rush_yd,slp_rush_td,slp_rec,slp_rec_yd,slp_rec_td,slp_fum_lost,diff,diff_pct,abs_diff,sleeper_ppg,ppg_diff,games_diff,pts_from_games_diff,pts_from_ppg_diff
Jakobi Meyers,WR,JAX,54,109.0,9.4,11.5,60.0,157.0,170.0,170.0,18.0,0.0,0.0,0.0,28.0,0.0,64.0,732.0,5.0,0.0,-61.0,-35.88235294117647,61.0,9.444444444444445,-0.04444444444444429,-6.5,-61.38888888888889,-0.5111111111111093
Matthew Wright,K,BUF,40,61.0,7.7,7.9,36.0,99.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,,61.0,0.0,7.7,-10.1,0.0,60.830000000000005
Savion Williams,WR,GB,104,67.0,5.6,11.9,24.0,107.0,6.300000000000001,6.3,18.0,0.0,0.0,0.0,22.0,0.0,2.0,21.0,0.0,0.0,60.7,963.4920634920635,60.7,0.35000000000000003,5.25,-6.1,-2.1350000000000002,62.475
Jayden Reed,WR,GB,55,108.0,8.5,12.7,50.0,163.0,167.9,167.9,18.0,0.0,0.0,0.0,68.0,0.0,59.0,741.0,5.0,1.0,-59.900000000000006,-35.67599761762955,59.900000000000006,9.327777777777778,-0.8277777777777775,-5.300000000000001,-49.437222222222225,-10.512777777777774
Puka Nacua,WR,LAR,3,253.0,18.3,13.8,193.0,316.0,312.5,312.5,18.0,0.0,0.0,0.0,55.0,0.0,107.0,1400.0,10.0,1.0,-59.5,-19.040000000000003,59.5,17.36111111111111,0.93888888888889,-4.199999999999999,-72.91666666666666,12.956666666666683
Trevor Lawrence,QB,JAX,10,243.0,17.3,14.0,186.0,286.0,302.21999999999997,302.22,18.0,3758.0,26.0,12.0,339.0,5.0,0.0,0.0,0.0,3.0,-59.21999999999997,-19.59499702203692,59.21999999999997,16.79,0.5100000000000016,-4.0,-67.16,7.140000000000022
DJ Moore,WR,CHI,49,120.0,8.9,13.4,84.0,168.0,179.0,179.0,18.0,0.0,0.0,0.0,29.0,0.0,63.0,851.0,5.0,1.0,-59.0,-32.960893854748605,59.0,9.944444444444445,-1.0444444444444443,-4.6,-45.74444444444444,-13.995555555555553
John Metchie III,WR,NYJ,68,96.0,7.5,12.8,28.0,138.0,37.5,37.5,18.0,0.0,0.0,0.0,6.0,0.0,15.0,159.0,1.0,0.0,58.5,156.0,58.5,2.0833333333333335,5.416666666666666,-5.199999999999999,-10.833333333333332,69.33333333333333
Davis Mills,QB,HOU,46,70.0,10.8,6.5,36.0,102.0,12.04,12.04,18.0,211.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,57.96,481.3953488372094,57.96,0.6688888888888889,10.131111111111112,-11.5,-7.692222222222222,65.85222222222222
Tucker Kraft,TE,GB,21,109.0,9.4,11.6,79.0,174.0,166.8,166.8,18.0,0.0,0.0,0.0,0.0,0.0,64.0,728.0,5.0,0.0,-57.80000000000001,-34.652278177458044,57.80000000000001,9.266666666666667,0.13333333333333286,-6.4,-59.30666666666667,1.546666666666661
Jalen Nailor,WR,MIN,98,69.0,5.3,13.1,26.0,116.0,126.1,126.1,18.0,0.0,0.0,0.0,18.0,0.0,44.0,563.0,4.0,0.0,-57.099999999999994,-45.28152260111023,57.099999999999994,7.0055555555555555,-1.7055555555555557,-4.9,-34.327222222222225,-22.34277777777778
Antonio Gibson,RB,NE,69,59.0,5.5,10.7,23.0,114.0,2.0,2.0,18.0,0.0,0.0,0.0,4.0,0.0,1.0,6.0,0.0,0.0,57.0,2850.0,57.0,0.1111111111111111,5.388888888888889,-7.300000000000001,-0.8111111111111111,57.66111111111111
Harrison Mevis,K,LAR,32,98.0,7.8,12.7,72.0,125.0,41.0,103.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,139.02439024390242,57.0,2.2777777777777777,5.522222222222222,-5.300000000000001,-12.072222222222223,70.13222222222221
CLE DST,DST,CLE,2,99.0,6.2,16.0,57.0,136.0,42.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,135.71428571428572,57.0,42.0,-35.8,15.0,630.0,-572.8
Terry McLaurin,WR,WAS,38,143.0,11.4,12.6,67.0,198.0,199.6,199.6,18.0,0.0,0.0,0.0,6.0,0.0,68.0,950.0,6.0,0.0,-56.599999999999994,-28.35671342685371,56.599999999999994,11.088888888888889,0.3111111111111118,-5.4,-59.88,3.9200000000000084
Kirk Cousins,QB,ATL,42,82.0,9.2,8.9,37.0,120.0,25.439999999999998,25.44,18.0,426.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,56.56,222.32704402515728,56.56,1.413333333333333,7.786666666666666,-9.1,-12.86133333333333,69.30133333333333
George Pickens,WR,DAL,15,180.0,13.5,13.4,149.0,241.0,235.9,235.9,18.0,0.0,0.0,0.0,6.0,0.0,76.0,1153.0,7.0,0.0,-55.900000000000006,-23.696481559983045,55.900000000000006,13.105555555555556,0.39444444444444393,-4.6,-60.285555555555554,5.285555555555549
Chris Godwin Jr.,WR,TB,52,118.0,10.7,11.0,62.0,180.0,173.6,173.6,18.0,0.0,0.0,0.0,6.0,0.0,68.0,750.0,5.0,0.0,-55.599999999999994,-32.02764976958525,55.599999999999994,9.644444444444444,1.0555555555555554,-7.0,-67.5111111111111,11.611111111111109
Dillon Gabriel,QB,CLE,47,67.0,7.6,8.8,23.0,109.0,11.860000000000001,11.86,18.0,189.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,55.14,464.9241146711636,55.14,0.658888888888889,6.941111111111111,-9.2,-6.061777777777778,61.08177777777778
Tyler Loop,K,BAL,35,96.0,7.2,13.2,78.0,119.0,41.0,103.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,134.14634146341464,55.0,2.2777777777777777,4.9222222222222225,-4.800000000000001,-10.933333333333335,64.97333333333333
Joshua Karty,K,ARI,41,55.0,6.8,8.0,44.0,71.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,,55.0,0.0,6.8,-10.0,0.0,54.4
Jonathan Taylor,RB,IND,6,226.0,17.3,13.0,183.0,269.0,280.4,280.4,18.0,0.0,0.0,0.0,1406.0,12.0,36.0,278.0,1.0,2.0,-54.39999999999998,-19.400855920114115,54.39999999999998,15.577777777777776,1.722222222222225,-5.0,-77.88888888888889,22.388888888888925
MIN DST,DST,MIN,1,100.0,6.2,16.0,50.0,131.0,46.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,117.3913043478261,54.0,46.0,-39.8,15.0,690.0,-636.8
Michael Penix Jr.,QB,ATL,33,105.0,11.5,9.2,57.0,152.0,158.88,158.88,18.0,2417.0,14.0,8.0,102.0,1.0,0.0,0.0,0.0,2.0,-53.879999999999995,-33.91238670694864,53.879999999999995,8.826666666666666,2.673333333333334,-8.8,-77.67466666666667,24.59466666666667
Luke McCaffrey,WR,WAS,109,63.0,5.7,11.0,18.0,105.0,9.3,9.3,18.0,0.0,0.0,0.0,0.0,0.0,4.0,53.0,0.0,0.0,53.7,577.4193548387098,53.7,0.5166666666666667,5.183333333333334,-7.0,-3.616666666666667,57.016666666666666
Jalen Hurts,QB,PHI,7,257.0,17.8,14.4,203.0,307.0,310.53999999999996,310.54,18.0,3326.0,21.0,8.0,515.0,9.0,0.0,0.0,0.0,3.0,-53.539999999999964,-17.24093514523088,53.539999999999964,17.25222222222222,0.5477777777777817,-3.5999999999999996,-62.10799999999998,7.888000000000057
Mac Jones,QB,SF,31,121.0,10.9,11.1,77.0,176.0,67.55999999999999,67.56,18.0,1119.0,6.0,4.0,48.0,0.0,0.0,0.0,0.0,1.0,53.44000000000001,79.10005920663117,53.44000000000001,3.7533333333333325,7.146666666666668,-6.9,-25.897999999999996,79.32800000000002
Kendre Miller,RB,NO,70,59.0,6.4,9.2,17.0,99.0,5.6,5.6,18.0,0.0,0.0,0.0,20.0,0.0,2.0,16.0,0.0,0.0,53.4,953.5714285714287,53.4,0.3111111111111111,6.0888888888888895,-8.8,-2.737777777777778,56.01777777777778
Audric Estimé,RB,NO,56,74.0,6.9,10.7,21.0,122.0,22.599999999999998,22.6,18.0,0.0,0.0,0.0,119.0,1.0,3.0,17.0,0.0,0.0,51.400000000000006,227.43362831858414,51.400000000000006,1.2555555555555555,5.644444444444445,-7.300000000000001,-9.165555555555557,60.39555555555555
Jake Moody,K,WAS,38,89.0,7.2,12.4,70.0,119.0,38.0,91.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,134.21052631578948,51.0,2.111111111111111,5.088888888888889,-5.6,-11.822222222222221,63.10222222222222
PIT DST,DST,PIT,6,95.0,5.9,16.0,60.0,124.0,44.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,115.90909090909092,51.0,44.0,-38.1,15.0,660.0,-609.6
Keenan Allen,WR,LAC,31,146.0,10.5,13.8,77.0,184.0,95.0,95.0,18.0,0.0,0.0,0.0,0.0,0.0,38.0,390.0,3.0,0.0,51.0,53.68421052631579,51.0,5.277777777777778,5.222222222222222,-4.199999999999999,-22.16666666666666,72.06666666666668
Brady Cook,QB,NYJ,50,51.0,6.3,8.2,14.0,98.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,,51.0,0.0,6.3,-9.8,0.0,51.66
JAX DST,DST,JAX,5,95.0,6.0,15.9,50.0,136.0,44.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,115.90909090909092,51.0,44.0,-38.0,14.9,655.6,-604.2
Tyler Allgeier,RB,ATL,42,96.0,6.5,14.8,41.0,168.0,146.3,146.3,18.0,0.0,0.0,0.0,761.0,5.0,21.0,152.0,1.0,1.0,-50.30000000000001,-34.381408065618594,50.30000000000001,8.127777777777778,-1.6277777777777782,-3.1999999999999993,-26.008888888888883,-24.09111111111112
MIA DST,DST,MIA,16,82.0,5.1,16.0,57.0,108.0,32.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,156.25,50.0,32.0,-26.9,15.0,480.0,-430.4
LAC DST,DST,LAC,7,94.0,5.9,16.0,66.0,118.0,44.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,113.63636363636364,50.0,44.0,-38.1,15.0,660.0,-609.6
LV DST,DST,LV,15,82.0,5.1,16.0,50.0,113.0,32.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,156.25,50.0,32.0,-26.9,15.0,480.0,-430.4
Justin Fields,QB,NYJ,30,122.0,11.6,10.5,79.0,179.0,72.44,72.44,18.0,726.0,4.0,3.0,204.0,2.0,0.0,0.0,0.0,1.0,49.56,68.41524019878521,49.56,4.024444444444445,7.575555555555555,-7.5,-30.183333333333337,79.54333333333332
Josh Reynolds,WR,NYJ,118,56.0,5.0,11.1,19.0,105.0,6.5,6.5,18.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,0.0,0.0,49.5,761.5384615384615,49.5,0.3611111111111111,4.638888888888889,-6.9,-2.4916666666666667,51.49166666666667
Matthew Stafford,QB,LAR,12,231.0,16.5,14.0,150.0,258.0,280.21999999999997,280.22,18.0,4033.0,32.0,11.0,19.0,0.0,0.0,0.0,0.0,2.0,-49.21999999999997,-17.564770537434864,49.21999999999997,15.567777777777776,0.9322222222222241,-4.0,-62.271111111111104,13.051111111111137
Ameer Abdullah,RB,IND,75,54.0,4.3,12.5,27.0,115.0,4.8,4.8,18.0,0.0,0.0,0.0,13.0,0.0,2.0,15.0,0.0,0.0,49.2,1025.0000000000002,49.2,0.26666666666666666,4.033333333333333,-5.5,-1.4666666666666666,50.416666666666664
Zach Charbonnet,RB,SEA,25,144.0,10.1,14.2,83.0,203.0,94.9,94.9,18.0,0.0,0.0,0.0,424.0,3.0,18.0,125.0,1.0,1.0,49.099999999999994,51.73867228661748,49.099999999999994,5.272222222222222,4.8277777777777775,-3.8000000000000007,-20.034444444444446,68.55444444444444
TEN DST,DST,TEN,14,83.0,5.2,16.0,45.0,116.0,34.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,144.11764705882354,49.0,34.0,-28.8,15.0,510.0,-460.8
Ja'Marr Chase,WR,CIN,2,253.0,18.5,13.7,185.0,289.0,301.0,301.0,18.0,0.0,0.0,0.0,16.0,0.0,107.0,1324.0,10.0,1.0,-48.0,-15.946843853820598,48.0,16.72222222222222,1.7777777777777786,-4.300000000000001,-71.90555555555557,24.355555555555565
Austin Ekeler,RB,WAS,53,81.0,7.0,11.6,27.0,127.0,33.1,33.1,18.0,0.0,0.0,0.0,118.0,1.0,9.0,63.0,0.0,0.0,47.9,144.71299093655588,47.9,1.838888888888889,5.161111111111111,-6.4,-11.76888888888889,59.86888888888889
Brian Thomas Jr.,WR,JAX,40,135.0,11.0,12.3,83.0,179.0,182.4,182.4,18.0,0.0,0.0,0.0,16.0,0.0,59.0,858.0,6.0,0.0,-47.400000000000006,-25.986842105263158,47.400000000000006,10.133333333333333,0.8666666666666671,-5.699999999999999,-57.75999999999999,10.660000000000007
Oronde Gadsden II,TE,LAC,19,110.0,8.4,13.1,53.0,158.0,157.3,157.3,18.0,0.0,0.0,0.0,0.0,0.0,60.0,673.0,5.0,0.0,-47.30000000000001,-30.069930069930074,47.30000000000001,8.738888888888889,-0.3388888888888886,-4.9,-42.82055555555556,-4.43944444444444
Antonio Williams,WR,,168,33.0,3.9,8.6,-6.0,79.0,80.3,80.3,18.0,0.0,0.0,0.0,14.0,0.0,30.0,369.0,2.0,0.0,-47.3,-58.9041095890411,47.3,4.461111111111111,-0.5611111111111113,-9.4,-41.934444444444445,-4.825555555555558
C.J. Stroud,QB,HOU,22,187.0,14.8,12.6,153.0,224.0,234.2,234.2,18.0,3405.0,20.0,12.0,220.0,2.0,0.0,0.0,0.0,3.0,-47.19999999999999,-20.15371477369769,47.19999999999999,13.011111111111111,1.7888888888888896,-5.4,-70.26,22.54000000000001
Shedrick Jackson,WR,LV,130,47.0,4.8,9.8,14.0,81.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,,47.0,0.0,4.8,-8.2,0.0,47.04
Zay Jones,WR,ARI,129,47.0,4.5,10.5,18.0,96.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,,47.0,0.0,4.5,-7.5,0.0,47.25
Mike Evans,WR,TB,24,159.0,12.8,12.4,88.0,192.0,206.0,206.0,18.0,0.0,0.0,0.0,0.0,0.0,66.0,900.0,8.0,0.0,-47.0,-22.815533980582526,47.0,11.444444444444445,1.355555555555556,-5.6,-64.08888888888889,16.808888888888895
Tory Horton,WR,SEA,113,59.0,5.0,11.7,25.0,142.0,105.80000000000001,105.8,18.0,0.0,0.0,0.0,10.0,0.0,34.0,468.0,4.0,0.0,-46.80000000000001,-44.23440453686201,46.80000000000001,5.877777777777778,-0.8777777777777782,-6.300000000000001,-37.03000000000001,-10.270000000000005
David Montgomery,RB,DET,26,142.0,10.3,13.7,86.0,188.0,188.8,188.8,18.0,0.0,0.0,0.0,903.0,7.0,30.0,225.0,1.0,1.0,-46.80000000000001,-24.788135593220343,46.80000000000001,10.488888888888889,-0.18888888888888822,-4.300000000000001,-45.10222222222223,-2.5877777777777684
Josh Downs,WR,IND,50,119.0,8.7,13.7,60.0,170.0,165.60000000000002,165.6,18.0,0.0,0.0,0.0,12.0,0.0,67.0,734.0,4.0,0.0,-46.60000000000002,-28.140096618357497,46.60000000000002,9.200000000000001,-0.5000000000000018,-4.300000000000001,-39.56000000000001,-6.850000000000024
Jaret Patterson,RB,LAC,87,46.0,4.9,9.4,6.0,80.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,,46.0,0.0,4.9,-8.6,0.0,46.06
Jude McAtamney,K,NYG,42,46.0,5.6,8.3,17.0,91.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,,46.0,0.0,5.6,-9.7,0.0,46.480000000000004
Ollie Gordon II,RB,MIA,62,69.0,4.9,14.1,28.0,121.0,23.2,23.2,18.0,0.0,0.0,0.0,120.0,1.0,3.0,22.0,0.0,0.0,45.8,197.41379310344826,45.8,1.2888888888888888,3.6111111111111116,-3.9000000000000004,-5.026666666666666,50.91666666666667
Drake Maye,QB,NE,3,266.0,19.6,13.6,204.0,309.0,311.56000000000006,311.56,18.0,3724.0,28.0,11.0,416.0,4.0,0.0,0.0,0.0,3.0,-45.56000000000006,-14.623186545127762,45.56000000000006,17.30888888888889,2.2911111111111104,-4.4,-76.15911111111113,31.159111111111102
Gabe Davis,WR,BUF,133,45.0,4.0,11.3,18.0,77.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,45.0,0.0,4.0,-6.699999999999999,0.0,45.2
ATL DST,DST,ATL,9,87.0,5.4,16.0,66.0,120.0,42.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,107.14285714285714,45.0,42.0,-36.6,15.0,630.0,-585.6
Nicholas Singleton,RB,,129,25.0,3.0,8.6,-1.0,77.0,69.8,69.8,18.0,0.0,0.0,0.0,296.0,2.0,14.0,102.0,1.0,1.0,-44.8,-64.18338108882521,44.8,3.8777777777777778,-0.8777777777777778,-9.4,-36.45111111111111,-7.5488888888888885
Drake London,WR,ATL,11,196.0,15.1,13.0,157.0,236.0,240.7,240.7,18.0,0.0,0.0,0.0,6.0,0.0,86.0,1101.0,7.0,0.0,-44.69999999999999,-18.57083506439551,44.69999999999999,13.372222222222222,1.7277777777777779,-5.0,-66.86111111111111,22.461111111111112
Ryan Flournoy,WR,DAL,92,72.0,5.6,12.7,22.0,128.0,116.5,116.5,18.0,0.0,0.0,0.0,12.0,0.0,45.0,523.0,3.0,0.0,-44.5,-38.197424892703864,44.5,6.472222222222222,-0.8722222222222227,-5.300000000000001,-34.302777777777784,-11.077222222222227
Justin Herbert,QB,LAC,6,259.0,17.8,14.6,201.0,269.0,303.3,303.3,18.0,3920.0,27.0,10.0,345.0,3.0,0.0,0.0,0.0,3.0,-44.30000000000001,-14.606000659413127,44.30000000000001,16.85,0.9499999999999993,-3.4000000000000004,-57.29000000000001,13.869999999999989
NO DST,DST,NO,19,80.0,5.0,16.0,53.0,104.0,36.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,122.22222222222223,44.0,36.0,-31.0,15.0,540.0,-496.0
Mark Andrews,TE,BAL,17,113.0,8.2,13.8,62.0,166.0,156.8,156.8,18.0,0.0,0.0,0.0,11.0,0.0,58.0,617.0,6.0,0.0,-43.80000000000001,-27.93367346938776,43.80000000000001,8.711111111111112,-0.5111111111111128,-4.199999999999999,-36.586666666666666,-7.053333333333358
Rome Odunze,WR,CHI,36,144.0,11.6,12.4,93.0,200.0,187.70000000000002,187.7,18.0,0.0,0.0,0.0,6.0,0.0,62.0,891.0,6.0,0.0,-43.70000000000002,-23.281832711774115,43.70000000000002,10.427777777777779,1.1722222222222207,-5.6,-58.39555555555556,14.535555555555538
Khalil Shakir,WR,BUF,45,123.0,8.7,14.2,75.0,168.0,166.5,166.5,18.0,0.0,0.0,0.0,10.0,0.0,69.0,725.0,4.0,0.0,-43.5,-26.126126126126124,43.5,9.25,-0.5500000000000007,-3.8000000000000007,-35.150000000000006,-7.810000000000009
Najee Harris,RB,LAC,41,96.0,8.7,11.0,45.0,135.0,52.50000000000001,52.5,18.0,0.0,0.0,0.0,234.0,2.0,10.0,71.0,0.0,0.0,43.49999999999999,82.85714285714283,43.49999999999999,2.916666666666667,5.783333333333332,-7.0,-20.416666666666668,63.61666666666665
Raheim Sanders,RB,CLE,85,47.0,5.2,9.1,13.0,80.0,3.6,3.6,18.0,0.0,0.0,0.0,20.0,0.0,1.0,6.0,0.0,0.0,43.4,1205.5555555555554,43.4,0.2,5.0,-8.9,-1.7800000000000002,45.5
Jameson Williams,WR,DET,22,163.0,12.6,12.9,114.0,210.0,206.20000000000002,206.2,18.0,0.0,0.0,0.0,44.0,0.0,60.0,998.0,7.0,0.0,-43.20000000000002,-20.95053346265762,43.20000000000002,11.455555555555556,1.144444444444444,-5.1,-58.42333333333333,14.763333333333327
Romeo Doubs,WR,GB,42,131.0,9.6,13.7,72.0,171.0,174.10000000000002,174.1,18.0,0.0,0.0,0.0,0.0,0.0,60.0,781.0,6.0,0.0,-43.10000000000002,-24.75588742102241,43.10000000000002,9.672222222222224,-0.07222222222222463,-4.300000000000001,-41.59055555555557,-0.9894444444444774
Jerome Ford,RB,CLE,52,82.0,7.4,11.1,23.0,112.0,39.2,39.2,18.0,0.0,0.0,0.0,124.0,1.0,12.0,88.0,0.0,0.0,42.8,109.18367346938773,42.8,2.177777777777778,5.222222222222222,-6.9,-15.026666666666669,57.96666666666667
Devin Neal,RB,NO,57,74.0,6.4,11.5,25.0,121.0,31.9,31.9,18.0,0.0,0.0,0.0,160.0,1.0,7.0,49.0,0.0,1.0,42.1,131.97492163009406,42.1,1.7722222222222221,4.627777777777778,-6.5,-11.519444444444444,53.21944444444445
HOU DST,DST,HOU,3,98.0,6.1,16.0,70.0,125.0,56.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,75.0,42.0,56.0,-49.9,15.0,840.0,-798.4
CHI DST,DST,CHI,10,86.0,5.4,16.0,56.0,129.0,44.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,95.45454545454545,42.0,44.0,-38.6,15.0,660.0,-617.6
Elijah Moore,WR,DEN,136,42.0,3.6,11.4,19.0,99.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,,42.0,0.0,3.6,-6.6,0.0,41.04
Evan Hull,RB,NO,89,42.0,4.6,9.1,6.0,68.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,,42.0,0.0,4.6,-8.9,0.0,41.85999999999999
DEN DST,DST,DEN,4,95.0,5.9,16.0,50.0,135.0,54.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,75.92592592592592,41.0,54.0,-48.1,15.0,810.0,-769.6
TB DST,DST,TB,18,81.0,5.0,16.0,63.0,108.0,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,102.49999999999999,41.0,40.0,-35.0,15.0,600.0,-560.0
Kenny Pickett,QB,LV,59,41.0,8.9,4.6,10.0,56.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,,41.0,0.0,8.9,-13.4,0.0,40.94
Trey McBride,TE,ARI,2,200.0,15.6,12.8,161.0,251.0,240.9,240.9,18.0,0.0,0.0,0.0,0.0,0.0,99.0,999.0,7.0,1.0,-40.900000000000006,-16.977999169779995,40.900000000000006,13.383333333333333,2.216666666666667,-5.199999999999999,-69.59333333333332,28.373333333333335
Jaleel McLaughlin,RB,DEN,76,54.0,4.3,12.7,15.0,102.0,13.4,13.4,18.0,0.0,0.0,0.0,83.0,0.0,3.0,21.0,0.0,0.0,40.6,302.9850746268657,40.6,0.7444444444444445,3.5555555555555554,-5.300000000000001,-3.9455555555555564,45.15555555555555
Kyle Monangai,RB,CHI,33,118.0,8.6,13.7,53.0,161.0,158.2,158.2,18.0,0.0,0.0,0.0,790.0,6.0,23.0,162.0,1.0,1.0,-40.19999999999999,-25.41087231352718,40.19999999999999,8.788888888888888,-0.18888888888888822,-4.300000000000001,-37.79222222222222,-2.5877777777777684
Dalton Kincaid,TE,BUF,16,117.0,9.5,12.3,70.0,161.0,157.10000000000002,157.1,18.0,0.0,0.0,0.0,0.0,0.0,63.0,701.0,4.0,0.0,-40.10000000000002,-25.525143220878434,40.10000000000002,8.72777777777778,0.7722222222222204,-5.699999999999999,-49.748333333333335,9.498333333333312
Matthew Golden,WR,GB,64,100.0,8.5,11.8,43.0,149.0,140.1,140.1,18.0,0.0,0.0,0.0,51.0,0.0,48.0,630.0,4.0,0.0,-40.099999999999994,-28.622412562455384,40.099999999999994,7.783333333333333,0.7166666666666668,-6.199999999999999,-48.25666666666666,8.456666666666669
Javonte Williams,RB,DAL,16,164.0,12.2,13.4,114.0,213.0,203.8,203.8,18.0,0.0,0.0,0.0,984.0,7.0,36.0,234.0,1.0,1.0,-39.80000000000001,-19.528949950932294,39.80000000000001,11.322222222222223,0.8777777777777764,-4.6,-52.08222222222222,11.762222222222205
Jalen Tolbert,WR,DAL,91,74.0,6.5,11.4,28.0,117.0,34.2,34.2,18.0,0.0,0.0,0.0,0.0,0.0,13.0,152.0,1.0,0.0,39.8,116.37426900584794,39.8,1.9000000000000001,4.6,-6.6,-12.540000000000001,52.44
Shane Zylstra,TE,DET,64,42.0,4.1,10.4,14.0,68.0,2.3,2.3,18.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,39.7,1726.0869565217395,39.7,0.12777777777777777,3.972222222222222,-7.6,-0.971111111111111,41.31111111111111
Shedeur Sanders,QB,CLE,45,74.0,8.8,8.4,33.0,131.0,34.480000000000004,34.48,18.0,567.0,3.0,3.0,48.0,0.0,0.0,0.0,0.0,1.0,39.519999999999996,114.61716937354987,39.519999999999996,1.9155555555555557,6.884444444444445,-9.6,-18.389333333333333,57.82933333333334
Tyler Lockett,WR,LV,100,67.0,5.1,13.0,34.0,125.0,28.3,28.3,18.0,0.0,0.0,0.0,0.0,0.0,11.0,113.0,1.0,0.0,38.7,136.74911660777386,38.7,1.5722222222222222,3.5277777777777777,-5.0,-7.861111111111111,45.86111111111111
Ladd McConkey,WR,LAC,21,165.0,12.4,13.3,94.0,196.0,203.6,203.6,18.0,0.0,0.0,0.0,11.0,0.0,74.0,925.0,6.0,0.0,-38.599999999999994,-18.958742632612964,38.599999999999994,11.31111111111111,1.0888888888888903,-4.699999999999999,-53.16222222222221,14.482222222222243
Rachaad White,RB,TB,27,132.0,9.5,13.8,58.0,186.0,93.5,93.5,18.0,0.0,0.0,0.0,405.0,3.0,29.0,20.0,1.0,1.0,38.5,41.17647058823529,38.5,5.194444444444445,4.305555555555555,-4.199999999999999,-21.816666666666663,59.416666666666664
Trey Benson,RB,ARI,44,93.0,7.8,11.9,29.0,146.0,54.900000000000006,54.9,18.0,0.0,0.0,0.0,216.0,2.0,10.0,73.0,1.0,1.0,38.099999999999994,69.39890710382511,38.099999999999994,3.0500000000000003,4.75,-6.1,-18.605,56.525
PHI DST,DST,PHI,8,90.0,5.6,16.0,63.0,118.0,52.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,73.07692307692307,38.0,52.0,-46.4,15.0,780.0,-742.4
Malachi Fields,WR,,145,38.0,4.5,8.4,1.0,83.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,,38.0,0.0,4.5,-9.6,0.0,37.800000000000004
